sentiment,text,user
"positive","RT @ZhouFengSuo: Why is @TGTM_Official blocked? @Twitter @TwitterSupport \nUnblock it now!\nThis is the best new account of China tweets afte…","hz_udhr"
"neutral","RT @TarasBerezovets: В Буче под Киевом оккупанты расстреливали местных жителей, завязав им руки за спиной. На некоторых телах следы пыток.…","y_hvkn5"
"negative","RT @agropelli: The story of #telecom engineers trying to keep the #internet and #communications going. Some have gone missing, others were…","LvP"
"neutral","RT @bettapique: Así, con música, #Odessa intenta levantar la moral de quienes no se fueron y que resisten a la cotidiana agresión de Rusia,…","lofugaz3"
"neutral","RT @mi6rogue: #WarCrimes \nKadyrovites a paramilitary organization from Chechnya, #Russia has started to cut off the heads of the #Ukraine s…","necespanya"
"negative","RT @olex_scherba: #Kyiv suburbs after weeks of #Russian rule. Dead civilians all over the street.\n\n#StandWithUkraine️ #UkraineUnderAttack #…","SteinVhc"
"neutral","RT @bettapique: Así, con música, #Odessa intenta levantar la moral de quienes no se fueron y que resisten a la cotidiana agresión de Rusia,…","ClaudLi"
"positive","#Russian forces creating “complete disaster” by leaving mines on homes, corpses as withdraw around #Kyiv: #Zelensky… https://t.co/vAVWg1MQRK","ArmedMaidan"
"negative","RT @olex_scherba: #Kyiv suburbs after weeks of #Russian rule. Dead civilians all over the street.\n\n#StandWithUkraine️ #UkraineUnderAttack #…","artesianspring"
"neutral","Les rashistes #russes. Tous concernés, tous complices. #GuerreEnUkraine #UkraineUnderAttack #StandWithUkraine… https://t.co/qJ4D3cogFA","ambi_fr"
"neutral","El ejército ucraniano continúa encontrando restos de equipos rusos destruidos y abandonados cerca de Kiev. #Rusia… https://t.co/myqirhbIGl","ArmysMonkey"
"negative","RT @olex_scherba: #Kyiv suburbs after weeks of #Russian rule. Dead civilians all over the street.\n\n#StandWithUkraine️ #UkraineUnderAttack #…","MargaretKruger4"
"neutral","RT @Shevchenk0_Mila: Ми вже ніколи не будемо,як раніше!Ми станемо такими,що до нас всі будуть на Ви! А російський солдат-фашист і окупант!#…","wahyudedikda"
"negative","RT @ukrainewar24: ⚡️ 2 killed in Kryvyi Rih district as result of explosion of bomblet left after shelling with cluster ammunition.\n#Ukrain…","rickaking"
"negative","RT @olex_scherba: #Kyiv suburbs after weeks of #Russian rule. Dead civilians all over the street.\n\n#StandWithUkraine️ #UkraineUnderAttack #…","hafenkalle"
"neutral","RT @MaximDShrayer: A Farewell to Russian vodka. https://t.co/EyY4EzqIeN.   #UkraineUnderAttack  #Russian #vodka #RussiaUkraineWar #Stoli @J…","DrMonicaOsborne"
"positive","RT @kim6art: Fresh NFT listing\nAll profit from the sale will go to a fund to support Ukrainians in defense against russian aggression!💛💙\n#N…","metagirlzclub"
"neutral","RT @PerezSilvina: “[..] Ancora una volta qualche potente, tristemente rinchiuso nelle anacronistiche pretese di interessi nazionalisti, pro…","weronikaberlik1"
"neutral","RT @bettapique: Así, con música, #Odessa intenta levantar la moral de quienes no se fueron y que resisten a la cotidiana agresión de Rusia,…","e_guata"
"neutral","RT @DutchFarmerInUA: All Efforts To Ukraine!\n\n#Ukrania #Ukraine #UkraineUnderAttack #UkraineWar  #UkraineRussia #UkraineRussiaWar #WARINUKR…","WimVerschuur"
"neutral","#Russian forces open fire with automatic weapons, mortars at #Ukrainian anti-invasion protesters in occupied… https://t.co/27EaS39Dwh","ArmedMaidan"
"positive","All the main tasks of the #Russian Armed Forces in the #Kiev and #Chernihiv directions have been accomplished, the… https://t.co/J3dqvGoXv5","KatyaMK26"
"neutral","RT @GlobalWideViews: Russia on motion on changing the payment system for exports   in Rubles, watch China, Mexico, South Africa, Argentina…","9ELPADRINO9"
"negative","RT @War_Mapper: Map of the approximate situation in Ukraine as of 00:00 UTC 02/04/22. \n\n#UkraineCrisis #UkraineUnderAttack #Breaking #Kyiv…","AngryArgie"
"positive","RT @KariWells_: Make what could be the most important call of your life ❤️#endthewar #UkraineUnderAttack #russianews","callrussia"
"neutral","RT @MardipAvrupa: How Türkiye emerged as a reliable mediator in the Ukraine-Russia conflict\n\nhttps://t.co/OwLUwxR8ZM\n\n@MardinDiplomasi\n@trt…","KerimAKD4"
"negative","RT @mondaymissile: The people cold calling to chip away at Russia's digital iron curtain\n#UkraineUnderAttack 🇺🇦\nhttps://t.co/3YgLieUDTF","Gbenga_Aina"
"negative","RT @olex_scherba: #Kyiv suburbs after weeks of #Russian rule. Dead civilians all over the street.\n\n#StandWithUkraine️ #UkraineUnderAttack #…","melend96023775"
"negative","RT @olex_scherba: #Kyiv suburbs after weeks of #Russian rule. Dead civilians all over the street.\n\n#StandWithUkraine️ #UkraineUnderAttack #…","SquaLLpt"
"negative","RT @olex_scherba: #Kyiv suburbs after weeks of #Russian rule. Dead civilians all over the street.\n\n#StandWithUkraine️ #UkraineUnderAttack #…","Dean_Bain"
"neutral","RT @bettapique: El concierto también sirve para recolectar donaciones para los soldados que están en el frente #Odessa #UkraineUnderAttack…","ClaudLi"
"positive","RT @ZhouFengSuo: Why is @TGTM_Official blocked? @Twitter @TwitterSupport \nUnblock it now!\nThis is the best new account of China tweets afte…","MillerKAP"
"neutral","Ukraine's economy could contract 40% in 2022 : Economy Ministry\n#Ukraine #UkraineRussiaWar #UkraineWar #war… https://t.co/yFZ8GXBvdG","MovieXen"
"neutral","German mainstream newspaper now not only admits that there are Nazis in Ukraine but also reports about them as the… https://t.co/a3bEvCbN6r","jann_bm"
"negative","RT @olex_scherba: #Kyiv suburbs after weeks of #Russian rule. Dead civilians all over the street.\n\n#StandWithUkraine️ #UkraineUnderAttack #…","DebbieInman19"
"negative","RT @olex_scherba: #Kyiv suburbs after weeks of #Russian rule. Dead civilians all over the street.\n\n#StandWithUkraine️ #UkraineUnderAttack #…","TabithaStevens8"
"neutral","Video of the battlefield between Russia 🇷🇺 and Ukraine 🇺🇦 is coming.\n\nPlease #StopTheWar \n\n#Ukraine… https://t.co/VblSRrVCTw","SatisfiedMr"
"neutral","RT @JominiW: 1/ Ukrainian Theater of War, Day 37: Today’s update focuses on each of the Strategic Fronts in the UTW. BLUF, Ukraine has defe…","MHinkkanen"
"neutral","Podolyak on war with Russia: There’ll be no ‘Afghanization’ https://t.co/yeXU9P3Yuu #UkraineRussianWar #Ukraine… https://t.co/vpJjmOqnWl","knittingknots"
"neutral","#IStandWithUkraine #StopPutin #StopPutinNow #UkraineUnderAttack #UkraineWar #StopRussia \n#Russian Liberation for yo… https://t.co/wkWLQpM3t2","SanjivMenezes"
"positive","Dozens of bodies of civilians lie right on the road. Bucha and Irpen. Wild cruelty of the aggressor.\n#UkraineWar… https://t.co/fGeycHwAHJ","CiviliansSave"
"negative","RT @YoshiYamamo_to: \"Slava Ukraini\" No Nazis in Ukraine! Military card of the Armed Forces of Ukraine of the 79th brigade\n#Ukraine   #Ukrai…","marous222"
"positive","RT @MStognieva: 🇺🇦🕊the whole world helped Ukraine, it fills my people with even greater courage and will to win! Thank you 🙏🥺 I started a n…","LizRunnionArt"
"neutral","RT @JominiW: 1/ Ukrainian Theater of War, Day 37: Today’s update focuses on each of the Strategic Fronts in the UTW. BLUF, Ukraine has defe…","frog_of_war"
"neutral","Look at the outskirts of the city of Kyiv, Russia has wreaked havoc everywhere,\nRussia has also converted the airpo… https://t.co/neucA4nTJ5","sujitnewslive"
"positive","RT @ADEYMARE: The absence of compassion from the Int'l Community towards the suffering of #Tigray|ans has become even more evident after th…","hdush_meri"
"neutral","RT @JominiW: 1/ Ukrainian Theater of War, Day 37: Today’s update focuses on each of the Strategic Fronts in the UTW. BLUF, Ukraine has defe…","gandy"
"neutral","RT @kinga_valentino: #Ukrainian animal rescue list. The list includes socials and donation information for rescues in #Ukraine. It’s a coll…","xoYoungLove97"
"positive","RT @UKRWarSitRep: The General Staff of the Armed Forces of Ukraine reports that Russian troops are striving to reach the administrative bor…","GeneralStrike16"
"neutral","RT @S_vivat: Украина🇺🇦 ВСУ продвигаются оттесняя агрессора с территории Украины. Вдоль дорог много уничтоженных танков и техники российских…","VladBering"
"negative","RT @DaveKeating: It really feels like we’ve come out of today’s ##EUChinaSummit with relations seeming even worse than coming in.\n\nOne of t…","PiazzaRelax"
"neutral","RT @JominiW: 1/ Ukrainian Theater of War, Day 37: Today’s update focuses on each of the Strategic Fronts in the UTW. BLUF, Ukraine has defe…","clausmat1"
"neutral","RT @fabien_barrau: #StopWar #StopWarInUkraine #UkraineWar #UkraineRussiaWar #Ukraine️  #PutinWarCrimes #PutinsWar #PutinIsaWarCriminal http…","TheHatman666"
"neutral","RT @MateuszSobiera3: Bucha and Irpen. Unspeakable brutality of the orcs. Bodies of civilians lying just in the middle of the road. This is…","wireless_step"
"neutral","RT @ColdWar_2022: 🇺🇦🇷🇺 | GUERRA UCRANIA - RUSIA\n\n🔴 Impresionante, los rusos dejan botados sus vehículos militares por cientos !!! hasta un…","zeusj"
"positive","RT @ADEYMARE: The absence of compassion from the Int'l Community towards the suffering of #Tigray|ans has become even more evident after th…","sabasabina5"
"neutral","RT @ironchampion73: Гетьманскі пензлі #Україна #Украина #StopRussia #UkraineRussiaWar #UkraineWar  #Ukraine #RussiaUkraineWar #StopPutin ht…","Ahma_CP"
"negative","Putin warned there are ‘classic signs of an impending coup’ as ‘dissension has broken out at the highest levels in… https://t.co/mI0qIiBi1y","LondonLovesBiz"
"neutral","RT @berehulak: A stray dog accompanied Ukrainian fighters of the Odin Unit, as they took cover inside of a building after hearing incoming…","Adehmark23"
"positive","RT @ChaliceGarden: The latest #USA military aid package to #Ukraine includes laser-guided rocket systems, tactical drones, Humvees, night v…","WairarapaJane"
"neutral","RT @giammarcosicuro: Perdere un figlio.\n#Mykolaiv #UkraineWar https://t.co/eEFGobHeTP","TntLuca"
"positive","RT @UKRWarSitRep: ⚡️Also detentions in Moscow and St. Petersburg. 👉 Ax Live #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/XiMB…","caprinoticed"
"neutral","RT @JominiW: 1/ Ukrainian Theater of War, Day 37: Today’s update focuses on each of the Strategic Fronts in the UTW. BLUF, Ukraine has defe…","panapana18"
"neutral","RT @S_vivat: Украина🇺🇦 ВСУ продвигаются оттесняя агрессора с территории Украины. Вдоль дорог много уничтоженных танков и техники российских…","WWWUKRAJINA"
"positive","RT @id_communism: #Athens - Thousands of people attended the massive anti-war rally of the Communist Party (#KKE) sending a strong message:…","kostashatzis5"
"positive","RT @ADEYMARE: The absence of compassion from the Int'l Community towards the suffering of #Tigray|ans has become even more evident after th…","Messi4813"
"positive","🇷🇺Russian paratroopers who demonstrated courage and heroism during the special military operation to defend the Don… https://t.co/1H9WxTKz07","sciencespacetc"
"neutral","RT @UKRWarSitRep: #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/JKch0q8qnF","caprinoticed"
"positive","RT @UKRWarSitRep: The General Staff of the Armed Forces of Ukraine reports that Russian troops are striving to reach the administrative bor…","YeomanRuth"
"neutral","RT @MateuszSobiera3: Bucha and Irpen. Unspeakable brutality of the orcs. Bodies of civilians lying just in the middle of the road. This is…","AbyssChronicles"
"neutral","RT @S_vivat: Украина🇺🇦 ВСУ продвигаются оттесняя агрессора с территории Украины. Вдоль дорог много уничтоженных танков и техники российских…","Irokez18"
"neutral","RT @JominiW: 1/ Ukrainian Theater of War, Day 37: Today’s update focuses on each of the Strategic Fronts in the UTW. BLUF, Ukraine has defe…","carlos_molina68"
"neutral","RT @JominiW: 1/ Ukrainian Theater of War, Day 37: Today’s update focuses on each of the Strategic Fronts in the UTW. BLUF, Ukraine has defe…","BGuangren"
"neutral","RT @dnyadaniil: Trained Ukrainian war bird flew over Belgorod in Russia and destroyed a Russian fuel tanker.\n#Ukraine #UkraineWar #Russia #…","mbelcastrob"
"positive","RT @ADEYMARE: The absence of compassion from the Int'l Community towards the suffering of #Tigray|ans has become even more evident after th…","afe_asfaw"
"neutral","RT @JominiW: 1/ Ukrainian Theater of War, Day 37: Today’s update focuses on each of the Strategic Fronts in the UTW. BLUF, Ukraine has defe…","platyk"
"neutral","RT @Frostilicus_: Equipo 🇷🇺 abandonado en el Oblast de #Kiev, en zonas aledañas al río #Irpin \n\n#UkraineRussiaWar \n#StandWithUkraine️ \n#Sla…","JayTrader9"
"neutral","#Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/3drTDnoj4q","UKRWarSitRep"
"neutral","RT @berehulak: A stray dog accompanied Ukrainian fighters of the Odin Unit, as they took cover inside of a building after hearing incoming…","67_jools"
"neutral","RT @guillaume_ptak: #Irpin, outskirts of #Kyiv. According to the 🇺🇦 soldiers escorting us, this car was used by 🇷🇺 troops trying to flee th…","divyanathan"
"neutral","RT @JominiW: 1/ Ukrainian Theater of War, Day 37: Today’s update focuses on each of the Strategic Fronts in the UTW. BLUF, Ukraine has defe…","jrbkjrbk"
"positive","This thread is important and beautifully stated. The world is at a cross road. #IStandWithUkraine #UkraineWar https://t.co/oJxcsPlXZo","Democracy_Saves"
"positive","RT @TexasRedFox13: The Ukrainian Armed Forces successfully used the British Starstreak for the first time, shooting down a Russian plane in…","design_Nippon"
"neutral","RT @S_vivat: Украина🇺🇦 ВСУ продвигаются оттесняя агрессора с территории Украины. Вдоль дорог много уничтоженных танков и техники российских…","_Ilya_Prorok_"
"neutral","Look at Kharkiv city, what has been done by Russia to this city, Kharkiv city has turned into a deserted area… https://t.co/lyETJwANqH","sujitnewslive"
"positive","RT @ADEYMARE: The absence of compassion from the Int'l Community towards the suffering of #Tigray|ans has become even more evident after th…","Qeentigraweyti"
"negative","RT @dnyadaniil: Everyone knows that democracy is the right to freedom. Guys, it's impossible to imagine that this is happening in 2022. Tod…","mbelcastrob"
